"category","ingredient","concern","quantity","proportion"
"toothpaste","titanium","low",2,0.00261096605744125
"toothpaste","zinc-sulfate","low",1,0.00130548302872063
"baby-soap-bath","cocamide-dea","high",5,0.0115740740740741
"baby-soap-bath","triclosan","high",1,0.00231481481481481
"baby-soap-bath","butylated-hydroxytoluene","medium",1,0.00231481481481481
"baby-soap-bath","eugenol","medium",1,0.00231481481481481
"baby-soap-bath","limonene","medium",25,0.0578703703703704
"baby-soap-bath","phenoxyethanol","medium",40,0.0925925925925926
"baby-soap-bath","propylene-glycol","medium",25,0.0578703703703704
"baby-soap-bath","sodium-fluoride","medium",1,0.00231481481481481
"baby-soap-bath","triethanolamine","medium",4,0.00925925925925926
"baby-soap-bath","ammonium-laureth-sulfate","low",1,0.00231481481481481
"baby-soap-bath","anthemis-nobilis-chamomile-flower","low",7,0.0162037037037037
"baby-soap-bath","benzoic-acid","low",24,0.0555555555555556
"baby-soap-bath","benzyl-benzoate","low",2,0.00462962962962963
"baby-soap-bath","benzyl-salicylate","low",2,0.00462962962962963
"baby-soap-bath","butyl-paraben","low",4,0.00925925925925926
"baby-soap-bath","carrageenan","low",2,0.00462962962962963
"baby-soap-bath","chamomile","low",7,0.0162037037037037
"baby-soap-bath","chamomile-compounds","low",14,0.0324074074074074
"baby-soap-bath","chamomile-extract","low",30,0.0694444444444444
"baby-soap-bath","cinnamon","low",1,0.00231481481481481
"baby-soap-bath","citral","low",2,0.00462962962962963
"baby-soap-bath","citronellol","low",6,0.0138888888888889
"baby-soap-bath","cocamidopropyl-betaine","low",97,0.224537037037037
"baby-soap-bath","coumarin","low",3,0.00694444444444444
"baby-soap-bath","diazolidinylurea","low",2,0.00462962962962963
"baby-soap-bath","disodium-edta","low",31,0.0717592592592593
"baby-soap-bath","dmdm-hydantoin","low",20,0.0462962962962963
"baby-soap-bath","edta","low",38,0.087962962962963
"baby-soap-bath","ergocalciferol","low",1,0.00231481481481481
"baby-soap-bath","ethyl-paraben","low",2,0.00462962962962963
"baby-soap-bath","farnesol","low",1,0.00231481481481481
"baby-soap-bath","geraniol","low",8,0.0185185185185185
"baby-soap-bath","glucose","low",6,0.0138888888888889
"baby-soap-bath","guar-gum","low",9,0.0208333333333333
"baby-soap-bath","hexyl-cinnamal","low",1,0.00231481481481481
"baby-soap-bath","hexylene-glycol","low",5,0.0115740740740741
"baby-soap-bath","hydroxycitronellal","low",1,0.00231481481481481
"baby-soap-bath","imidazolidinyl-urea","low",6,0.0138888888888889
"baby-soap-bath","iodopropynyl-butylcarbamate","low",7,0.0162037037037037
"baby-soap-bath","lauric-acid","low",1,0.00231481481481481
"baby-soap-bath","lecithin","low",7,0.0162037037037037
"baby-soap-bath","linalool","low",25,0.0578703703703704
"baby-soap-bath","magnesium-aspartate","low",1,0.00231481481481481
"baby-soap-bath","magnesium-laureth-8-sulfate","low",8,0.0185185185185185
"baby-soap-bath","magnesium-laureth-sulfate","low",7,0.0162037037037037
"baby-soap-bath","magnesium-oleth-sulfate","low",7,0.0162037037037037
"baby-soap-bath","matricaria-extract","low",1,0.00231481481481481
"baby-soap-bath","methyl-paraben","low",38,0.087962962962963
"baby-soap-bath","methylisothiazolinone","low",22,0.0509259259259259
"baby-soap-bath","mineral-oil","low",25,0.0578703703703704
"baby-soap-bath","orange-oil","low",8,0.0185185185185185
"baby-soap-bath","phosphoric-acid","low",4,0.00925925925925926
"baby-soap-bath","polyethylene-glycol","low",6,0.0138888888888889
"baby-soap-bath","polysorbate","low",1,0.00231481481481481
"baby-soap-bath","propyl-paraben","low",28,0.0648148148148148
"baby-soap-bath","quaternium-15","low",40,0.0925925925925926
"baby-soap-bath","quillaja","low",4,0.00925925925925926
"baby-soap-bath","saccharin","low",1,0.00231481481481481
"baby-soap-bath","sodium-acrylate","low",1,0.00231481481481481
"baby-soap-bath","sodium-benzoate","low",68,0.157407407407407
"baby-soap-bath","sodium-carbonate","low",1,0.00231481481481481
"baby-soap-bath","sodium-cocoyl-isothionate","low",6,0.0138888888888889
"baby-soap-bath","sodium-hydroxide","low",45,0.104166666666667
"baby-soap-bath","sodium-hydroxymethylglycinate","low",10,0.0231481481481481
"baby-soap-bath","sodium-laureth-sulfate","low",88,0.203703703703704
"baby-soap-bath","sodium-lauryl-sulfate","low",5,0.0115740740740741
"baby-soap-bath","sorbic-acid","low",3,0.00694444444444444
"baby-soap-bath","sunflower","low",5,0.0115740740740741
"baby-soap-bath","talc","low",2,0.00462962962962963
"baby-soap-bath","tetrasodium-edta","low",53,0.122685185185185
"baby-soap-bath","trisodium-edta","low",3,0.00694444444444444
"baby-soap-bath","zinc-sulfate","low",6,0.0138888888888889
"concealer-foundation","barium-sulfate","high",366,0.0379156738837667
"concealer-foundation","benzophenone","high",16,0.00165751579819745
"concealer-foundation","butylated-hydroxyanisole","high",78,0.00808038951621258
"concealer-foundation","chromium-oxide","high",14,0.00145032632342277
"concealer-foundation","cobalt-ii-chloride","high",1,0.000103594737387341
"concealer-foundation","cocamide-dea","high",16,0.00165751579819745
"concealer-foundation","oxybenzone","high",3,0.000310784212162022
"concealer-foundation","phosphorus","high",1,0.000103594737387341
"concealer-foundation","titanium-dioxide","high",9,0.000932352636486067
"concealer-foundation","triclosan","high",32,0.0033150315963949
"concealer-foundation","2-butoxy-ethanol","medium",3,0.000310784212162022
"concealer-foundation","barium","medium",1,0.000103594737387341
"concealer-foundation","benzocaine","medium",1,0.000103594737387341
"concealer-foundation","butylated-hydroxytoluene","medium",1178,0.122034600642287
"concealer-foundation","eugenol","medium",57,0.00590490003107842
"concealer-foundation","gold","medium",9,0.000932352636486067
"concealer-foundation","hexamethylene-diisocyanate","medium",4,0.000414378949549363
"concealer-foundation","hydroquinone","medium",1,0.000103594737387341
"concealer-foundation","iron","medium",1,0.000103594737387341
"concealer-foundation","limonene","medium",217,0.0224800580130529
"concealer-foundation","manganese","medium",10,0.00103594737387341
"concealer-foundation","methyl-methacrylate","medium",69,0.00714803687972651
"concealer-foundation","phenoxyethanol","medium",2902,0.300631927898063
"concealer-foundation","propylene-glycol","medium",1392,0.144203874443178
"concealer-foundation","rosin","medium",3,0.000310784212162022
"concealer-foundation","silica","medium",9,0.000932352636486067
"concealer-foundation","silver_i-chloride","medium",1,0.000103594737387341
"concealer-foundation","silver-oxide","medium",7,0.000725163161711385
"concealer-foundation","sodium-metabisulfite","medium",11,0.00113954211126075
"concealer-foundation","tin-dioxide","medium",21,0.00217548948513416
"concealer-foundation","tin-oxide","medium",73,0.00756241582927587
"concealer-foundation","triethanolamine","medium",741,0.0767637004040195
"concealer-foundation","zinc","medium",37,0.00383300528333161
"concealer-foundation","zinc-chloride","medium",63,0.00652646845540247
"concealer-foundation","1_3-butanediol","low",7,0.000725163161711385
"concealer-foundation","1-octacosanol","low",1,0.000103594737387341
"concealer-foundation","4-chloro-3_5-xylenol","low",8,0.000828757899098726
"concealer-foundation","acetic-acid","low",11,0.00113954211126075
"concealer-foundation","adipic-acid","low",3,0.000310784212162022
"concealer-foundation","amino-methyl-propanol","low",24,0.00248627369729618
"concealer-foundation","ammonium-hydroxide","low",28,0.00290065264684554
"concealer-foundation","amyl-cinnamate","low",19,0.00196830001035947
"concealer-foundation","anthemis-nobilis-chamomile-flower","low",10,0.00103594737387341
"concealer-foundation","benzalkonium-chloride","low",17,0.00176111053558479
"concealer-foundation","benzoic-acid","low",200,0.0207189474774681
"concealer-foundation","benzoyl-peroxide","low",1,0.000103594737387341
"concealer-foundation","benzyl-benzoate","low",89,0.00921993162747332
"concealer-foundation","benzyl-salicylate","low",93,0.00963431057702269
"concealer-foundation","boron-nitride","low",1610,0.166787527193619
"concealer-foundation","bromelain","low",6,0.000621568424324044
"concealer-foundation","butane","low",7,0.000725163161711385
"concealer-foundation","butyl-paraben","low",1569,0.162540142960738
"concealer-foundation","calcium-chloride","low",4,0.000414378949549363
"concealer-foundation","carmine","low",760,0.0787320004143789
"concealer-foundation","carrageenan","low",32,0.0033150315963949
"concealer-foundation","casein","low",4,0.000414378949549363
"concealer-foundation","chamomile","low",1,0.000103594737387341
"concealer-foundation","chamomile-compounds","low",18,0.00186470527297213
"concealer-foundation","chamomile-extract","low",318,0.0329431264891743
"concealer-foundation","cinnamon","low",4,0.000414378949549363
"concealer-foundation","cinnamyl-alcohol","low",10,0.00103594737387341
"concealer-foundation","citral","low",70,0.00725163161711385
"concealer-foundation","citronellol","low",163,0.0168859421941365
"concealer-foundation","cocamidopropyl-betaine","low",2,0.000207189474774681
"concealer-foundation","collagen","low",32,0.0033150315963949
"concealer-foundation","coumarin","low",73,0.00756241582927587
"concealer-foundation","denatonium-benzoate","low",10,0.00103594737387341
"concealer-foundation","diazolidinylurea","low",520,0.0538692634414172
"concealer-foundation","disodium-edta","low",727,0.0753133740805967
"concealer-foundation","dmdm-hydantoin","low",10,0.00103594737387341
"concealer-foundation","edta","low",430,0.0445457370765565
"concealer-foundation","ethane","low",1,0.000103594737387341
"concealer-foundation","ethyl-cyanoacrylate","low",1,0.000103594737387341
"concealer-foundation","ethyl-paraben","low",1044,0.108152905832384
"concealer-foundation","farnesol","low",17,0.00176111053558479
"concealer-foundation","ferric-oxide","low",53,0.00549052108152906
"concealer-foundation","freesia","low",2,0.000207189474774681
"concealer-foundation","geraniol","low",152,0.0157464000828758
"concealer-foundation","glucose","low",119,0.0123277737490935
"concealer-foundation","guar-gum","low",7,0.000725163161711385
"concealer-foundation","hexadecyltrimethylammonium-bromide","low",9,0.000932352636486067
"concealer-foundation","hexyl-cinnamal","low",64,0.00663006319278981
"concealer-foundation","hexylene-glycol","low",405,0.041955868641873
"concealer-foundation","hydroxycitronellal","low",83,0.00859836320314928
"concealer-foundation","hydroxyethyl-acrylate","low",3,0.000310784212162022
"concealer-foundation","imidazolidinyl-urea","low",504,0.0522117476432197
"concealer-foundation","iodopropynyl-butylcarbamate","low",90,0.00932352636486066
"concealer-foundation","isoeugenol","low",32,0.0033150315963949
"concealer-foundation","isopropyl-alcohol","low",15,0.00155392106081011
"concealer-foundation","kaolin","low",1221,0.126489174349943
"concealer-foundation","lanolin","low",236,0.0244483580234124
"concealer-foundation","latex","low",2,0.000207189474774681
"concealer-foundation","lauric-acid","low",24,0.00248627369729618
"concealer-foundation","lecithin","low",1114,0.115404537449498
"concealer-foundation","linalool","low",216,0.0223764632756656
"concealer-foundation","linalyl-acetate","low",4,0.000414378949549363
"concealer-foundation","lysine-magnesium-asorbyl-phosphate","low",13,0.00134673158603543
"concealer-foundation","magnesium","low",10,0.00103594737387341
"concealer-foundation","magnesium-gluconate","low",80,0.00828757899098726
"concealer-foundation","magnesium-myristate","low",309,0.0320107738526883
"concealer-foundation","magnesium-palmitoyl-glutamate","low",2,0.000207189474774681
"concealer-foundation","magnesium-pca","low",9,0.000932352636486067
"concealer-foundation","magnesium-stearate","low",375,0.0388480265202528
"concealer-foundation","matricaria-extract","low",71,0.00735522635450119
"concealer-foundation","methacrylic-acid","low",3,0.000310784212162022
"concealer-foundation","methyl-lactate","low",9,0.000932352636486067
"concealer-foundation","methyl-paraben","low",4355,0.451155081321869
"concealer-foundation","methylisothiazolinone","low",42,0.00435097897026831
"concealer-foundation","mica","low",5617,0.581891639904693
"concealer-foundation","mineral-oil","low",870,0.0901274215269864
"concealer-foundation","monoethanolamine","low",1,0.000103594737387341
"concealer-foundation","orange-oil","low",2,0.000207189474774681
"concealer-foundation","papain","low",1,0.000103594737387341
"concealer-foundation","pectin","low",21,0.00217548948513416
"concealer-foundation","pentane","low",1,0.000103594737387341
"concealer-foundation","petroleum-distillate","low",5,0.000517973686936704
"concealer-foundation","petroleum-distillates-hydrotreated-middle","low",3,0.000310784212162022
"concealer-foundation","phenoxyethanol","low",2,0.000207189474774681
"concealer-foundation","phosphoric-acid","low",16,0.00165751579819745
"concealer-foundation","polyethylene-glycol","low",17,0.00176111053558479
"concealer-foundation","polymethyl-methacrylate","low",1057,0.109499637418419
"concealer-foundation","polyoxymethylene-urea","low",71,0.00735522635450119
"concealer-foundation","polypropylene","low",19,0.00196830001035947
"concealer-foundation","polysorbate","low",1,0.000103594737387341
"concealer-foundation","potassium","low",5,0.000517973686936704
"concealer-foundation","potassium-hydroxide","low",8,0.000828757899098726
"concealer-foundation","propane","low",11,0.00113954211126075
"concealer-foundation","propyl-gallate","low",10,0.00103594737387341
"concealer-foundation","propyl-paraben","low",4160,0.430954107531337
"concealer-foundation","propylene","low",22,0.0022790842225215
"concealer-foundation","propylene-carbonate","low",798,0.0826686004350979
"concealer-foundation","quaternium-15","low",337,0.0349114264995338
"concealer-foundation","saccharin","low",1,0.000103594737387341
"concealer-foundation","salicylic-acid","low",279,0.0289029317310681
"concealer-foundation","sericin","low",34,0.00352222107116958
"concealer-foundation","silver","low",15,0.00155392106081011
"concealer-foundation","sodium-benzoate","low",159,0.0164715632445872
"concealer-foundation","sodium-hydroxide","low",18,0.00186470527297213
"concealer-foundation","sodium-laureth-sulfate","low",15,0.00155392106081011
"concealer-foundation","sodium-lauryl-sulfate","low",112,0.0116026105873822
"concealer-foundation","sorbic-acid","low",374,0.0387444317828654
"concealer-foundation","sorbitan-sesquioleate","low",656,0.0679581477260955
"concealer-foundation","sorbitan-trioleate","low",61,0.00631927898062778
"concealer-foundation","sulfur","low",4,0.000414378949549363
"concealer-foundation","talc","low",3692,0.382471770434062
"concealer-foundation","tetrasodium-edta","low",469,0.0485859318346628
"concealer-foundation","titanium","low",4,0.000414378949549363
"concealer-foundation","titanium-dioxide","low",4,0.000414378949549363
"concealer-foundation","tridecane","low",21,0.00217548948513416
"concealer-foundation","trisodium-edta","low",336,0.0348078317621465
"concealer-foundation","tyrosine","low",8,0.000828757899098726
"concealer-foundation","undecane","low",21,0.00217548948513416
"concealer-foundation","vitamin-k","low",3,0.000310784212162022
"concealer-foundation","zinc-oxide","low",2,0.000207189474774681
"concealer-foundation","zinc-sulfate","low",1,0.000103594737387341
"eye-makeup","acrylic-acid","high",2,0.000203894382709756
"eye-makeup","alachlor","high",9,0.000917524722193904
"eye-makeup","barium-sulfate","high",146,0.0148842899378122
"eye-makeup","bisphenol-a","high",1,0.000101947191354878
"eye-makeup","butylated-hydroxyanisole","high",106,0.0108064022836171
"eye-makeup","carbon-black","high",87,0.0088694056478744
"eye-makeup","chromium-oxide","high",44,0.00448567641961464
"eye-makeup","dandc-red-barium-lake","high",12,0.00122336629625854
"eye-makeup","diethyl-phthalate","high",1,0.000101947191354878
"eye-makeup","ethyl-acrylate","high",2,0.000203894382709756
"eye-makeup","methyl-pyrrolidinone","high",2,0.000203894382709756
"eye-makeup","titanium-dioxide","high",2,0.000203894382709756
"eye-makeup","triclosan","high",15,0.00152920787032317
"eye-makeup","bismuth","medium",3,0.000305841574064635
"eye-makeup","bronopol","medium",5,0.000509735956774391
"eye-makeup","butylated-hydroxytoluene","medium",940,0.0958303598735855
"eye-makeup","chromium","medium",4,0.000407788765419513
"eye-makeup","epoxy-resin","medium",6,0.000611683148129269
"eye-makeup","eugenol","medium",16,0.00163115506167805
"eye-makeup","gold","medium",10,0.00101947191354878
"eye-makeup","iron","medium",35,0.00356815169742074
"eye-makeup","limonene","medium",19,0.00193699663574269
"eye-makeup","manganese","medium",12,0.00122336629625854
